doi,unique_id
10.1002/aenm.202200067,WOS:000779251300001
10.1016/j.jechem.2022.06.047,WOS:000880388600009
10.1002/anie.202015738,WOS:000618974200001
10.1016/j.ijhydene.2024.11.486,WOS:001389509700001
10.1002/advs.202103567,WOS:000717588200001
10.1021/acs.chemmater.2c03099,WOS:000960440000001
10.1016/j.apsusc.2022.153249,WOS:000790012300006
10.1021/acsaem.9b00762,WOS:000483434700030
10.1021/acssuschemeng.2c01031,WOS:000886644400001
10.1016/j.jpowsour.2024.235454,WOS:001316769100001
10.1016/j.apsusc.2023.159251,WOS:001152272000001
10.1021/acscatal.6b01593,WOS:000382714000012
10.1016/j.jallcom.2022.166438,WOS:000842924100001
10.1039/d2cp05207e,WOS:000914546400001
10.3390/ma10060661,WOS:000404415000095
10.1039/c9ra00640k,WOS:000464595600048
10.1039/c7nr08148k,WOS:000424694400028
10.1021/acssuschemeng.1c07741,WOS:000784567000012
10.1021/acsami.7b01178,WOS:000400321800023
10.1016/j.ijhydene.2020.06.230,WOS:000569370900003
10.1021/acs.jpcc.1c04420,WOS:000685650400017
10.1021/acs.analchem.6b03190,WOS:000390621000034
10.1016/j.cclet.2022.02.053,WOS:000893634100029
10.1016/j.cej.2023.141610,WOS:001020010500001
10.1021/acs.jpclett.5b01650,WOS:000361858800036
10.1016/j.est.2024.113171,WOS:001293462600001
10.1016/j.surfin.2024.103950,WOS:001167872800001
10.1016/j.jelechem.2021.115620,WOS:000696714400003
10.1063/5.0242133,WOS:001379186300001
10.1016/j.jece.2024.113773,WOS:001296894100001
10.1039/d2dt01111e,WOS:000815233400001
10.1016/j.electacta.2019.135544,WOS:000507341600031
10.1002/aenm.202000814,WOS:000537884600001
10.3390/nano13030543,WOS:000931042800001
10.1016/j.cej.2021.132720,WOS:000722924400004
10.1002/asia.202400712,WOS:001307803700001
10.1021/acsomega.8b01414,WOS:000444182900192
10.1002/eem2.12198,WOS:000670649300001
10.1002/anie.201808929,WOS:000453344500024
10.1021/acscatal.6b03126,WOS:000393539200037
10.1016/j.jssc.2023.124530,WOS:001156150000001
10.1016/j.cej.2021.130279,WOS:000684284500002
10.1016/j.ijhydene.2024.07.286,WOS:001279141000001
10.1039/d1ee02538d,WOS:000711597200001
10.1039/c9ta10726f,WOS:000509471800019
10.1016/j.jechem.2023.10.044,WOS:001133497100001
10.1002/er.8642,WOS:000849691600001
10.1016/j.jpowsour.2024.235743,WOS:001350371000001
10.1039/d1ta09878k,WOS:000758997800001
10.1002/adfm.202408364,WOS:001308715700001
10.1021/acs.chemmater.4c00076,WOS:001178711100001
10.1360/SSPMA-2024-0218,WOS:001432715200001
10.1016/j.surfin.2024.104215,WOS:001215905400001
10.1002/adfm.202406233,WOS:001254367300001
10.1016/j.cej.2024.153751,WOS:001266955000001
10.1002/cssc.202100715,WOS:000661289900001
10.1016/j.apsusc.2021.149101,WOS:000620786300002
10.1007/s40820-023-01038-0,WOS:000943054800004
10.1016/j.mssp.2023.107365,WOS:001006825500001
10.1039/c9nr02860a,WOS:000475482200019
10.1021/jacs.1c11757,WOS:000776234200019
10.1002/cey2.448,WOS:001136867700001
10.1021/ja208656v,WOS:000301161500040
10.1016/j.ccr.2023.215058,WOS:000944692500001
10.1002/cplu.202200338,WOS:000893300600001
10.1039/d4ta01747a,WOS:001228597400001
10.1002/ejic.202101031,WOS:000750670500001
10.1039/d2cp06015a,WOS:000971494000001
10.1021/acsanm.5c00213,WOS:001454561200001
10.1039/d3ra00299c,WOS:000955680800001
10.1016/j.scib.2017.10.019,WOS:000416211500006
10.1021/acsmaterialslett.3c01494,WOS:001192822600001
10.1002/cctc.201601561,WOS:000398859500004
10.1021/acsaem.4c01791,WOS:001359000500001
10.34133/2019/6439734,WOS:000524980100063
10.1039/d4ta04356a,WOS:001289245900001
10.1016/j.cej.2021.134261,WOS:000774914800006
10.1002/aenm.202002260,WOS:000554471100001
10.1021/acscatal.6b00761,WOS:000379457300064
10.1007/s11814-024-00371-3,WOS:001426408000001
10.1021/acsami.7b09435,WOS:000417669300034
10.1016/j.matchemphys.2021.125613,WOS:000764141100002
10.1016/j.ijhydene.2020.04.103,WOS:000538168400011
10.1016/S1872-2067(21)63935-9,WOS:000787374900006
10.1016/j.ijhydene.2024.10.030,WOS:001332151000001
10.1021/acs.jpclett.0c03839,WOS:000626770500011
10.1016/j.nanoen.2018.06.040,WOS:000440682100025
10.1039/c6cc07049c,WOS:000387903900009
10.1016/j.apcatb.2021.120196,WOS:000663204700006
10.1021/jp508445t,WOS:000347360200005
10.1039/c7nr01015j,WOS:000399809400009
10.1039/d4ta03130j,WOS:001285881300001
10.1016/S1872-5805(21)60078-1,WOS:000904338900012
10.1021/acsaem.2c01965,WOS:000861060300001
10.1021/ja407581w,WOS:000333947900031
10.1039/d3qi00885a,WOS:001043851100001
10.1016/S0013-4686(98)00272-2,WOS:000077559300025
10.1039/d4sc06732k,WOS:001360542400001
10.1021/acsaem.8b01613,WOS:000458706900071
10.1039/d2cp02594a,WOS:000864274400001
10.1016/j.jallcom.2024.173447,WOS:001152654300001
10.1007/s12274-017-1832-8,WOS:000427907700035
10.1016/j.apsusc.2021.149464,WOS:000639637800004
10.1016/j.heliyon.2024.e35643,WOS:001290390900001
10.1039/d0ta05189f,WOS:000551538000036
10.1039/d2ta05409d,WOS:000864809700001
10.1039/c9cp04068d,WOS:000486175400075
10.1016/j.apsusc.2021.150253,WOS:000663739300001
10.1021/acsmaterialslett.2c00802,WOS:000887092500001
10.1002/aesr.202200036,WOS:000789465300001
10.1016/j.comptc.2024.115044,WOS:001395356000001
10.1016/j.matlet.2019.03.131,WOS:000466352900011
10.1002/anie.202203850,WOS:000790025900001
10.1016/j.cej.2021.130480,WOS:000663673200006
10.1007/s40843-017-9214-9,WOS:000439326400004
10.1016/j.fuel.2024.132796,WOS:001297683100001
10.1016/j.apcatb.2021.120474,WOS:000702068100001
10.1021/acs.langmuir.3c00617,WOS:001008988900001
10.1002/anie.201511447,WOS:000371521000027
10.1021/acsami.8b22260,WOS:000464769400056
10.1016/j.matdes.2021.110188,WOS:000715711700004
10.1002/EXP.20210050,WOS:001274798300006
10.1016/j.ijhydene.2024.09.159,WOS:001320871900001
10.1021/acsaem.3c02468,WOS:001161592400001
10.1021/acsanm.4c01126,WOS:001225214900001
10.1016/j.ijhydene.2024.07.322,WOS:001289535800001
10.1016/j.apcatb.2022.121146,WOS:000783869100002
10.1016/j.apcatb.2022.122091,WOS:000890427200001
10.1016/j.coelec.2017.05.006,WOS:000424677900002
10.1016/j.ceja.2022.100251,WOS:001085927200004
10.1016/j.ijhydene.2023.12.059,WOS:001141760100001
10.1016/j.solidstatesciences.2021.106731,WOS:000709370200003
10.3390/molecules30010177,WOS:001393675900001
10.1016/j.jcis.2025.137258,WOS:001443982300001
10.1021/acsami.2c10482,WOS:000875500000001
10.1002/smll.202500078,WOS:001412865600001
10.1016/j.jssc.2024.124680,WOS:001206818100001
10.1039/c8ta04762f,WOS:000445218000024
10.1016/j.cej.2024.156764,WOS:001350504500001
10.1016/j.fuel.2024.133804,WOS:001415839100001
10.1142/S0217979223502600,WOS:000939828800014
10.1016/j.jallcom.2020.156736,WOS:000579878700008
10.1039/d3nj01275a,WOS:000980532600001
10.1021/acs.langmuir.4c01065,WOS:001247383500001
10.1002/cssc.201901424,WOS:000479334700001
10.1016/j.ijhydene.2025.03.262,WOS:001451818300001
10.1002/smll.201700610,WOS:000404553100016
10.1016/j.nanoen.2017.11.022,WOS:000419832100013
10.1021/acscatal.1c05813,WOS:000784255800010
10.1016/j.jcis.2024.09.231,WOS:001331456000001
10.1039/d0ra10169a,WOS:000622073000043
10.1002/cctc.201900834,WOS:000481207100001
10.1039/c8ta11734a,WOS:000463814800039
10.1038/s41467-023-40011-8,WOS:001030115000009
10.1016/j.jallcom.2023.170842,WOS:001018161600001
10.1016/j.ijhydene.2022.03.095,WOS:000860464400011
10.1016/j.ijhydene.2020.01.241,WOS:000523719700009
10.1016/j.jssc.2021.121967,WOS:000626598000020
10.1002/smll.202107594,WOS:000780428300001
10.1039/d4nr05248j,WOS:001409092300001
10.1088/1361-6528/ab485d,WOS:000501840600003
10.1002/smll.202409499,WOS:001412857300001
10.1016/j.jpcs.2022.110730,WOS:000793756200001
10.1002/smll.202006770,WOS:000608844800001
10.1021/acs.chemmater.0c00512,WOS:000537657500012
10.1038/s41929-021-00715-w,WOS:000727158900001
10.1016/j.ijhydene.2019.11.108,WOS:000509629700054
10.1016/j.colsurfa.2021.128217,WOS:000745078000003
10.3390/nano12213716,WOS:000882205400001
10.1021/jacs.4c01035,WOS:001250012000001
10.1021/acsami.0c09737,WOS:000551488400048
10.1039/d2ta04647d,WOS:000839600500001
10.1002/smll.202409111,WOS:001385295100001
10.1016/j.jpowsour.2024.235403,WOS:001333100300001
10.1021/acsaem.7b00305,WOS:000458705200035
10.1007/s11696-023-02978-y,WOS:001051024900001
10.1016/j.scib.2021.02.033,WOS:000656697400006
10.1039/d2nj05032c,WOS:000907272100001
10.1002/smll.202106378,WOS:000739805800001
10.1002/chem.202404278,WOS:001398105600001
10.1039/d2ce00599a,WOS:000811617700001
10.1016/j.jallcom.2022.165855,WOS:000833271900003
10.1002/adfm.201703363,WOS:000422930400002
10.1016/j.ijhydene.2024.05.367,WOS:001247267200001
10.1016/j.apsusc.2021.151160,WOS:000724596400004
10.1016/j.jallcom.2022.163738,WOS:000749773200002
10.1016/j.cej.2024.148858,WOS:001176421900001
10.1016/j.apcatb.2021.120453,WOS:000697269300003
10.1016/j.ijhydene.2021.01.145,WOS:000632350100010
10.3390/met14040384,WOS:001210538900001
10.1039/d0nr02254c,WOS:000537113200028
10.1016/j.jcis.2021.07.059,WOS:000704285600010
10.1016/j.mtener.2019.04.009,WOS:000480520000044
10.1016/j.jcis.2023.06.199,WOS:001049456400001
10.1016/j.apcatb.2023.123027,WOS:001144325200001
10.1039/d0ta09358k,WOS:000621407000035
10.1016/j.apsusc.2022.155951,WOS:000901254900003
10.1021/acsaem.3c00139,WOS:001005151500001
10.1016/j.cej.2021.130532,WOS:000663707900006
10.1021/acsami.3c11802,WOS:001096769400001
10.1016/j.apsusc.2023.157940,WOS:001029057500001
10.1021/acsanm.4c07004,WOS:001416032800001
10.1016/j.jallcom.2024.175328,WOS:001263966300001
10.1016/j.ijoes.2023.100402,WOS:001113919200001
10.1039/c8nr04402c,WOS:000439319000038
10.1016/j.jallcom.2021.160929,WOS:000695245400004
10.1021/acsaem.8b00076,WOS:000458705200053
10.1007/s40843-023-2802-8,WOS:001204765000001
10.1016/j.jcis.2024.03.132,WOS:001275366900001
10.1002/cssc.202401582,WOS:001355494200001
10.3390/catal10040431,WOS:000537227400090
10.1016/j.jechem.2020.12.038,WOS:000643887500001
10.1016/j.ijhydene.2019.06.064,WOS:000483634100056
10.1016/j.cej.2025.161153,WOS:001439831500001
10.1021/acssuschemeng.7b02654,WOS:000419536800041
10.1016/j.apcatb.2024.124100,WOS:001369407500001
10.1016/j.ultsonch.2017.07.048,WOS:000412959700062
10.1021/acsnano.4c03668,WOS:001291113500001
10.1039/d1ta09892f,WOS:000755185700001
10.1016/j.ijhydene.2024.02.361,WOS:001202151400001
10.1016/j.electacta.2022.140455,WOS:000805649100001
10.1016/j.cej.2025.159520,WOS:001416300600001
10.1016/j.apcatb.2020.118988,WOS:000533148700060
10.1039/c5ra05558j,WOS:000357051100039
10.1016/j.ijhydene.2023.10.070,WOS:001138039700001
10.1002/smll.202310380,WOS:001142130400001
10.1016/j.apcatb.2020.118959,WOS:000533148700010
10.1039/d2nj03881a,WOS:000855375800001
10.1016/j.ijhydene.2023.08.144,WOS:001139351400001
10.1021/acs.inorgchem.1c00248,WOS:000637850300112
10.1016/j.jallcom.2023.172786,WOS:001110877700001
10.1021/acsaem.8b00990,WOS:000458706500067
10.1002/smll.202309705,WOS:001181487700001
10.1016/j.nanoen.2022.107562,WOS:000827133600003
10.1021/acs.energyfuels.3c03758,WOS:001136842400001
10.1016/j.colsurfa.2024.134021,WOS:001224080100001
10.1557/s43578-025-01559-x,WOS:001454908400001
10.1002/anie.201705385,WOS:000408605300031
10.1016/j.ijhydene.2023.08.027,WOS:001185538200001
10.1039/d0na00727g,WOS:000599127600005
10.1016/j.jallcom.2023.173076,WOS:001160046700001
10.1016/j.cej.2025.160938,WOS:001433927700001
10.1002/er.7639,WOS:000740513800001
10.1016/j.electacta.2020.135653,WOS:000508560000052
10.1002/aenm.202102372,WOS:000721768200001
10.1002/anie.202310973,WOS:001065551600001
10.1002/smll.201800136,WOS:000430922100025
10.1016/j.apsusc.2025.162718,WOS:001429847500001
10.1021/acsami.4c21798,WOS:001433833400001
10.1021/acs.energyfuels.3c01336,WOS:001026993800001
10.1002/cssc.202400309,WOS:001229457600001
10.1039/d2ta05151f,WOS:000851576700001
10.1039/c7ta10747a,WOS:000425623600013
10.1039/c8cc02872a,WOS:000435350000040
10.1039/d2nj06351d,WOS:000945380500001
10.1039/c7dt00906b,WOS:000404860300008
10.1016/j.carbon.2017.10.047,WOS:000415319700049
10.1016/j.fuel.2022.127253,WOS:000961115000001
10.1016/j.ijhydene.2024.12.068,WOS:001386054300001
10.1039/d2se00929c,WOS:000847702400001
10.1016/j.ijhydene.2024.03.263,WOS:001222622600001
10.1016/j.jcis.2020.06.065,WOS:000581720500034
10.1021/acs.jpclett.3c00655,WOS:001008581800001
10.1016/j.ijhydene.2020.09.139,WOS:000605110100028
10.1021/acsami.1c14742,WOS:000718271300076
10.1016/j.jelechem.2023.117640,WOS:001034844300001
10.1021/acssuschemeng.1c04674,WOS:000711203000020
10.1016/j.electacta.2018.01.124,WOS:000424644800027
10.1002/chem.201905844,WOS:000531333800001
10.1039/c8ta02542h,WOS:000437106300012
10.1016/j.jallcom.2024.175374,WOS:001263963200001
10.1007/s12274-015-0950-4,WOS:000371797000012
10.1016/j.matlet.2021.131470,WOS:000736652600006
10.1016/j.carbon.2022.08.085,WOS:000886024200002
10.1016/j.jallcom.2024.174614,WOS:001233881200001
10.1021/acs.jpcb.7b06935,WOS:000423140600056
10.1039/d0ta08815c,WOS:000601282900053
10.14102/j.cnki.0254-5861.2022-0048,WOS:000791003300006
10.1016/j.ijhydene.2017.09.006,WOS:000415774700002
10.1002/chem.201803165,WOS:000445447300014
10.1002/anie.202318692,WOS:001189120000001
10.1016/j.ijhydene.2024.05.462,WOS:001258883500001
10.1021/acsami.3c10075,WOS:001070107500001
10.1039/d4ta06794k,WOS:001337812700001
10.1016/j.cej.2022.139104,WOS:000863120600001
10.1021/acsami.1c13694,WOS:000726631400001
10.1016/j.jallcom.2023.169451,WOS:000953367800001
10.1016/j.apsusc.2019.03.332,WOS:000471830700111
10.1039/c5sc02417j,WOS:000362977000074
10.1016/j.apcatb.2021.120150,WOS:000663219500001
10.1016/j.jelechem.2024.118687,WOS:001329727200001
10.1016/j.fuel.2024.131214,WOS:001193755800001
10.1002/adma.202410295,WOS:001381601700001
10.1021/acsenergylett.7b00638,WOS:000415914200009
10.1016/j.jallcom.2022.167060,WOS:000862503300001
10.1016/j.renene.2023.04.037,WOS:000985918600001
10.1039/d4dt00943f,WOS:001215012000001
10.1016/j.ijhydene.2021.04.071,WOS:000663143200005
10.1039/d2dt02167f,WOS:000844797100001
10.1002/asia.202001033,WOS:000579582100001
10.1016/j.jcat.2020.05.026,WOS:000566793900014
10.1016/j.jechem.2018.09.005,WOS:000457881000015
10.1039/c9dt04282b,WOS:000527529300038
10.1021/acssuschemeng.8b00084,WOS:000427092900013
10.1016/j.ijhydene.2020.10.075,WOS:000605147300048
10.1002/asia.201800092,WOS:000431625200008
10.1002/celc.202400151,WOS:001301744900001
10.1039/d4nj05317f,WOS:001457310300001
10.3390/cryst13050717,WOS:000996751300001
10.1002/cey2.215,WOS:000810055800001
10.1002/celc.201600301,WOS:000388382300027
10.1016/j.ijhydene.2021.03.242,WOS:000659384500017
10.3390/catal12030258,WOS:000776884600001
10.1021/acsami.8b03345,WOS:000457067300014
10.1021/acscatal.9b01935,WOS:000474812400024
10.1039/d4qi02426e,WOS:001357797900001
10.1016/j.apcatb.2021.120478,WOS:000702068100002
10.1016/j.ijhydene.2024.09.042,WOS:001311540700001
10.14102/j.cnki.0254-5861.2011-2729,WOS:000581015600008
10.1002/cnma.202400035,WOS:001270772500001
10.3390/en17225712,WOS:001364368600001
10.1007/s12274-021-3475-z,WOS:000657607800002
10.1016/j.apcatb.2021.120246,WOS:000708020500005
10.1016/j.matlet.2023.134134,WOS:000950737400001
10.1016/j.apcatb.2024.124140,WOS:001368543100001
10.1021/acsami.2c06210,WOS:000828576800001
10.1016/j.jechem.2024.05.019,WOS:001246587000001
10.1038/s41598-018-27477-z,WOS:000435790500004
10.1021/acsami.8b01887,WOS:000457067300008
10.1016/j.jallcom.2024.175368,WOS:001262066900001
10.1016/j.matchemphys.2020.123496,WOS:000570089000003
10.1021/acsanm.4c07166,WOS:001432995500001
10.1002/elsa.202100052,WOS:001181959700008
10.1016/j.ijhydene.2020.06.235,WOS:000569370900017
10.1016/j.jallcom.2022.166415,WOS:000863993300001
10.1039/d1se00558h,WOS:000654217000001
10.1016/j.elecom.2024.107668,WOS:001179134300001
10.1002/er.4555,WOS:000465092800031
10.1021/acsami.5c01010,WOS:001450163400001
10.1016/j.ijhydene.2018.03.067,WOS:000430897000019
10.1039/d3nj03792d,WOS:001074433400001
10.1016/j.matchemphys.2022.126310,WOS:000812830100004
10.1039/d3nj05370a,WOS:001190263100001
10.1016/j.cej.2022.139751,WOS:000990135400001
10.1039/d5se00054h,WOS:001433044200001
10.1021/acscatal.4c05108,WOS:001361749200001
10.1016/j.ijhydene.2025.02.023,WOS:001428608100001
10.1039/d4ta05017g,WOS:001324623400001
10.1016/j.apcatb.2021.120669,WOS:000703598500001
10.1021/acssuschemeng.9b02297,WOS:000480370500052
10.3390/ma16093372,WOS:000986911500001
10.1016/j.jcis.2023.12.138,WOS:001166023600001
10.1002/cplu.202200036,WOS:000789474200001
10.1002/cctc.201601106,WOS:000395797000012
10.1016/j.jcis.2023.07.019,WOS:001103182400001
10.1016/j.jallcom.2020.156224,WOS:000560316600002
10.1021/acssuschemeng.3c06729,WOS:001138364500001
10.1016/j.ijhydene.2019.09.155,WOS:000496865800002
10.1039/d4ta06350c,WOS:001344878500001
10.1039/c9ta08594g,WOS:000494830400023
10.1002/celc.202300235,WOS:001043646000001
10.1039/d3ta07418h,WOS:001208478200001
10.1016/j.jallcom.2024.178419,WOS:001402936100001
10.1021/acs.jpcc.8b01238,WOS:000430896500041
10.1021/acsami.7b00184,WOS:000401307100018
10.1016/j.jpowsour.2019.227434,WOS:000509632300059
10.1016/j.jechem.2021.04.067,WOS:000677613300009
10.1039/d1dt03101e,WOS:000728258800001
10.1007/s10853-019-03528-2,WOS:000462633100017
10.1039/d3ta07131f,WOS:001160564000001
10.1002/asia.201801710,WOS:000457713300016
10.1002/anie.201701280,WOS:000398576000032
10.20517/microstructures.2024.76,WOS:001446947700001
10.1007/s00339-021-05014-6,WOS:000710215400001
10.1016/j.jcis.2020.08.041,WOS:000590679200013
10.1021/acsaem.2c00018,WOS:000812970000001
10.3390/catal15030293,WOS:001452025100001
10.1016/j.susmat.2020.e00170,WOS:000568747900006
10.1039/c6nr02395a,WOS:000377140700029
10.3390/nano9111583,WOS:000502271700078
10.1016/j.jpowsour.2022.231774,WOS:000828039800006
10.1016/j.electacta.2017.07.025,WOS:000408582300070
10.1016/j.jpowsour.2019.04.014,WOS:000468717900017
10.1021/jacs.3c07158,WOS:001069262400001
10.3389/fchem.2020.552795,WOS:000585275800001
10.1021/acssuschemeng.2c03887,WOS:000878297400001
10.1021/acs.inorgchem.4c05224,WOS:001435219500001
10.1016/j.cclet.2023.109181,WOS:001238275400001
10.1016/j.cej.2023.145708,WOS:001071385700001
10.1002/cctc.202400447,WOS:001230388300001
10.1021/acsami.0c01303,WOS:000529202100038
10.1038/s41467-021-26281-0,WOS:000707028100020
10.1002/adma.202209338,WOS:000900187300001
10.1021/acsanm.4c00221,WOS:001177528200001
10.1039/d0qi01003k,WOS:000587892200014
10.1016/j.cej.2023.147155,WOS:001111303100001
10.1039/d2nj05473f,WOS:000893728500001
10.1039/c8ta10789k,WOS:000457893400045
10.1039/c7ta11104e,WOS:000428089500019
10.1039/d1ce01345a,WOS:000748368400001
10.1002/adfm.202203520,WOS:000823996200001
10.1016/j.jiec.2022.05.002,WOS:000814369900008
10.1039/d2qi01470j,WOS:000851219500001
10.1021/acsaem.9b01901,WOS:000516665300026
10.1002/cctc.202301241,WOS:001146503500001
10.1016/j.jcis.2023.02.113,WOS:000949474200001
10.1016/j.ijhydene.2024.07.228,WOS:001276471800001
10.1016/j.jpowsour.2017.11.028,WOS:000418391900018
10.1016/j.matlet.2020.129132,WOS:000612277000008
10.1039/c9nr02988e,WOS:000472559800033
10.6023/A20090435,WOS:000625364500011
10.1002/smll.202407564,WOS:001322260200001
10.1016/j.jcis.2022.10.132,WOS:000901832900009
10.1016/j.apsusc.2019.04.165,WOS:000471830700116
10.1039/d4cc05405a,WOS:001422394900001
10.1021/acsami.3c13737,WOS:001123042400001
10.1016/j.apsusc.2024.159537,WOS:001179835600001
10.1021/acssuschemeng.8b02656,WOS:000452344900023
10.1016/j.jece.2025.115497,WOS:001408251500001
10.3390/molecules29050951,WOS:001183379600001
10.1016/j.matlet.2024.135868,WOS:001158094500001
10.1007/s12274-023-5615-0,WOS:000971985000003
10.1039/d4nr03689a,WOS:001320405500001
10.1016/j.jallcom.2021.159580,WOS:000647773700004
10.1016/j.jallcom.2025.179924,WOS:001457598000001
10.1007/s40843-024-3012-4,WOS:001282841500001
10.1002/smll.202406431,WOS:001297914600001
10.34133/2020/3976278,WOS:000526092000001
10.1016/j.ijhydene.2022.09.111,WOS:000883827500003
10.1016/j.nanoen.2020.105606,WOS:000620327600002
10.1016/j.inoche.2024.112295,WOS:001221075200001
10.1021/acs.jpclett.3c02885,WOS:001167226600001
10.1016/j.cclet.2021.11.088,WOS:000815135400069
10.1016/j.electacta.2020.136869,WOS:000582852200024
10.1039/d3ta07803e,WOS:001186246600001
10.1016/j.electacta.2017.10.074,WOS:000414067900014
10.1016/j.ijhydene.2019.10.229,WOS:000509628800003
10.1002/anie.202011388,WOS:000597257600001
10.1016/j.apcatb.2023.122749,WOS:001053293600001
10.3866/PKU.WHXB202307057,WOS:001241263100002
10.1039/c7cc06668f,WOS:000415661300015
10.1002/adfm.201602236,WOS:000387545500002
10.1038/s41699-021-00249-6,WOS:000684223200001
